date,time,open,high,low,close,tickVolume
2007.01.09,05:00,2.4022,2.4023,2.4013,2.4019,347
2007.01.09,06:00,2.4018,2.4027,2.4015,2.4025,343
2007.01.09,07:00,2.4024,2.4034,2.4017,2.403,459
2007.01.09,08:00,2.4031,2.4047,2.4023,2.404,681
2007.01.09,09:00,2.4043,2.4048,2.4021,2.4027,687
2007.01.09,10:00,2.4028,2.4039,2.402,2.4021,521
2007.01.09,11:00,2.4022,2.4036,2.4019,2.4035,479
2007.01.09,12:00,2.4036,2.4062,2.4026,2.4061,542
2007.01.09,13:00,2.4062,2.4071,2.4052,2.4058,625
2007.01.09,14:00,2.4057,2.4084,2.4055,2.4083,751
2007.01.09,15:00,2.4084,2.4105,2.4078,2.4095,1064
2007.01.09,16:00,2.4096,2.4101,2.4076,2.4081,913
2007.01.09,17:00,2.4082,2.4101,2.4078,2.4086,780
2007.01.09,18:00,2.4085,2.4086,2.4049,2.4061,599
2007.01.09,19:00,2.406,2.4069,2.4055,2.4065,371
2007.01.09,20:00,2.4066,2.4083,2.4062,2.4083,333
2007.01.09,21:00,2.4084,2.4084,2.4064,2.4072,331
2007.01.09,22:00,2.4073,2.4076,2.4065,2.4075,234
2007.01.09,23:00,2.4073,2.4086,2.4062,2.4073,363
2007.01.10,00:00,2.4074,2.4087,2.4068,2.4073,322
2007.01.10,01:00,2.4074,2.4086,2.4065,2.4074,911
2007.01.10,02:00,2.4073,2.4085,2.4067,2.4073,679
2007.01.10,03:00,2.4074,2.4083,2.4065,2.407,650
2007.01.10,04:00,2.4071,2.4076,2.4062,2.4067,291
2007.01.10,05:00,2.4068,2.4074,2.4064,2.407,306
2007.01.10,06:00,2.4072,2.4072,2.4049,2.4062,500
2007.01.10,07:00,2.406,2.4074,2.4043,2.4073,550
2007.01.10,08:00,2.4072,2.4086,2.4044,2.4083,814
2007.01.10,09:00,2.4082,2.4129,2.4079,2.4105,935
2007.01.10,10:00,2.4103,2.4107,2.406,2.4069,530
2007.01.10,11:00,2.407,2.4088,2.4065,2.4074,704
2007.01.10,12:00,2.4073,2.4081,2.4065,2.4067,483
2007.01.10,13:00,2.4068,2.4077,2.4061,2.4075,499
2007.01.10,14:00,2.4076,2.4089,2.4067,2.4074,901
2007.01.10,15:00,2.4073,2.4109,2.4069,2.4108,941
2007.01.10,16:00,2.4107,2.4111,2.4093,2.4106,1089
2007.01.10,17:00,2.4107,2.4108,2.4068,2.4085,792
2007.01.10,18:00,2.4084,2.4101,2.4084,2.4095,468
2007.01.10,19:00,2.4096,2.411,2.409,2.41,358
2007.01.10,20:00,2.4097,2.4103,2.4081,2.409,391
2007.01.10,21:00,2.4088,2.4095,2.4074,2.4094,246
2007.01.10,22:00,2.4093,2.4101,2.4076,2.4076,335
2007.01.10,23:00,2.4078,2.4084,2.4073,2.4079,256
2007.01.11,00:00,2.4078,2.4087,2.407,2.4076,309
2007.01.11,01:00,2.4075,2.4085,2.4062,2.407,480
2007.01.11,02:00,2.4069,2.4074,2.4057,2.4059,321
2007.01.11,03:00,2.406,2.407,2.4054,2.4065,259
2007.01.11,04:00,2.4066,2.4069,2.4053,2.4061,277
2007.01.11,05:00,2.406,2.4066,2.4053,2.4059,271
2007.01.11,06:00,2.406,2.4067,2.4055,2.4066,135
2007.01.11,07:00,2.4065,2.4076,2.4058,2.4074,440
2007.01.11,08:00,2.4075,2.4103,2.4073,2.4095,769
2007.01.11,09:00,2.4094,2.4126,2.4089,2.4124,806
2007.01.11,10:00,2.4125,2.4176,2.4122,2.4176,901
2007.01.11,11:00,2.4177,2.418,2.4138,2.4157,707
2007.01.11,12:00,2.4158,2.4176,2.4148,2.4163,636
2007.01.11,13:00,2.4161,2.4303,2.4161,2.4235,1651
2007.01.11,14:00,2.4238,2.4265,2.4223,2.4255,1420
2007.01.11,15:00,2.4256,2.4268,2.4228,2.4234,1219
2007.01.11,16:00,2.4233,2.4261,2.4231,2.4261,1241
2007.01.11,17:00,2.426,2.426,2.424,2.426,727
2007.01.11,18:00,2.4261,2.4267,2.4249,2.4265,539
2007.01.11,19:00,2.4264,2.4297,2.4261,2.4294,724
2007.01.11,20:00,2.4293,2.4311,2.4292,2.4302,604
2007.01.11,21:00,2.4304,2.4305,2.4289,2.4296,333
2007.01.11,22:00,2.4295,2.4308,2.4292,2.4299,279
2007.01.11,23:00,2.43,2.4308,2.4284,2.4291,413
2007.01.12,00:00,2.4292,2.4298,2.4285,2.429,402
2007.01.12,01:00,2.4289,2.4299,2.4287,2.4295,432
2007.01.12,02:00,2.4294,2.4306,2.4282,2.4291,660
2007.01.12,03:00,2.429,2.4302,2.4278,2.4296,531
2007.01.12,04:00,2.4297,2.43,2.4282,2.4289,355
2007.01.12,05:00,2.429,2.4294,2.4273,2.4287,458
2007.01.12,06:00,2.4288,2.43,2.428,2.4293,461
2007.01.12,07:00,2.4292,2.4344,2.4289,2.4333,687
2007.01.12,08:00,2.4334,2.4339,2.431,2.4312,995
2007.01.12,09:00,2.4313,2.4343,2.43,2.4312,956
2007.01.12,10:00,2.4311,2.4352,2.4302,2.4339,962
2007.01.12,11:00,2.434,2.4355,2.4322,2.4348,692
2007.01.12,12:00,2.4349,2.4369,2.4341,2.4363,827
2007.01.12,13:00,2.4364,2.4382,2.4349,2.4377,747
2007.01.12,14:00,2.4379,2.4406,2.4365,2.4402,1141
2007.01.12,15:00,2.4401,2.4403,2.4351,2.437,1177
2007.01.12,16:00,2.4371,2.4442,2.4362,2.4439,1229
2007.01.12,17:00,2.4438,2.4443,2.4421,2.4433,915
2007.01.12,18:00,2.4434,2.4437,2.442,2.4432,553
2007.01.12,19:00,2.4433,2.4434,2.4425,2.4434,366
2007.01.12,20:00,2.4435,2.4452,2.4423,2.4437,419
2007.01.12,21:00,2.4435,2.4442,2.4431,2.4442,323
2007.01.12,22:00,2.4441,2.4443,2.4428,2.4432,274
2007.01.15,00:00,2.444,2.4447,2.4427,2.4447,340
2007.01.15,01:00,2.4446,2.4446,2.4417,2.4419,508
2007.01.15,02:00,2.4418,2.4432,2.4416,2.4429,433
2007.01.15,03:00,2.443,2.4434,2.4419,2.4421,342
2007.01.15,04:00,2.4419,2.4446,2.4419,2.4445,425
2007.01.15,05:00,2.4444,2.445,2.4436,2.4436,257
2007.01.15,06:00,2.4438,2.4454,2.4437,2.4439,352
2007.01.15,07:00,2.4442,2.4448,2.4431,2.444,318
2007.01.15,08:00,2.4438,2.4454,2.4425,2.4436,745
2007.01.15,09:00,2.4437,2.4483,2.4434,2.4465,778
2007.01.15,10:00,2.4464,2.4487,2.4461,2.4486,761
2007.01.15,11:00,2.4487,2.4491,2.4459,2.4462,613
2007.01.15,12:00,2.4463,2.4478,2.4456,2.4463,503
2007.01.15,13:00,2.4464,2.4489,2.4457,2.448,602
2007.01.15,14:00,2.4481,2.4499,2.448,2.4491,612
2007.01.15,15:00,2.4492,2.4509,2.4488,2.4493,295
2007.01.15,16:00,2.4494,2.453,2.4488,2.4528,678
2007.01.15,17:00,2.4527,2.4527,2.4501,2.4507,438
2007.01.15,18:00,2.4508,2.4546,2.4503,2.4524,620
2007.01.15,19:00,2.4525,2.4533,2.4518,2.4524,266
2007.01.15,20:00,2.4525,2.4534,2.4519,2.4522,256
2007.01.15,21:00,2.4523,2.4529,2.4514,2.4522,228
2007.01.15,22:00,2.4523,2.4531,2.4517,2.4526,280
2007.01.15,23:00,2.4524,2.453,2.4518,2.4522,222
2007.01.16,00:00,2.4519,2.453,2.4517,2.4524,270
2007.01.16,01:00,2.4525,2.4528,2.4505,2.4526,469
2007.01.16,02:00,2.4527,2.453,2.4511,2.4526,468
2007.01.16,03:00,2.4525,2.453,2.4514,2.4518,337
2007.01.16,04:00,2.4517,2.4521,2.451,2.452,260
2007.01.16,05:00,2.4519,2.4526,2.4511,2.4519,269
2007.01.16,06:00,2.4518,2.4522,2.45,2.4512,373
2007.01.16,07:00,2.4513,2.4517,2.4502,2.4515,534
2007.01.16,08:00,2.4514,2.4531,2.4499,2.4499,974
2007.01.16,09:00,2.45,2.4507,2.4489,2.4493,672
2007.01.16,10:00,2.4492,2.4509,2.4445,2.4462,1071
2007.01.16,11:00,2.4461,2.4463,2.4412,2.445,1022
2007.01.16,12:00,2.4449,2.4465,2.444,2.4459,560
2007.01.16,13:00,2.446,2.4481,2.4458,2.448,676
2007.01.16,14:00,2.4479,2.4506,2.4469,2.4501,772
2007.01.16,15:00,2.45,2.45,2.4466,2.4467,1076
2007.01.16,16:00,2.4468,2.4477,2.4441,2.4476,995
2007.01.16,17:00,2.4477,2.4483,2.4444,2.4469,881
2007.01.16,18:00,2.447,2.4482,2.4457,2.4474,531
2007.01.16,19:00,2.4475,2.4483,2.4471,2.4471,278
2007.01.16,20:00,2.447,2.4478,2.4466,2.4475,381
2007.01.16,21:00,2.4476,2.4484,2.4471,2.4481,249
2007.01.16,22:00,2.448,2.4501,2.4468,2.4478,317
2007.01.16,23:00,2.4477,2.4487,2.4474,2.4481,302
2007.01.17,00:00,2.448,2.4487,2.4469,2.4479,309
2007.01.17,01:00,2.4481,2.4487,2.4473,2.4473,328
2007.01.17,02:00,2.4474,2.4483,2.4472,2.4479,280
2007.01.17,03:00,2.448,2.4486,2.4471,2.4477,351
2007.01.17,04:00,2.4478,2.4482,2.447,2.4477,236
2007.01.17,05:00,2.4478,2.4482,2.4469,2.4472,279
2007.01.17,06:00,2.4474,2.4484,2.4469,2.4479,269
2007.01.17,07:00,2.4481,2.4502,2.4465,2.4502,523
2007.01.17,08:00,2.4501,2.4539,2.4496,2.4523,838
2007.01.17,09:00,2.4524,2.4541,2.4516,2.4524,775
2007.01.17,10:00,2.4525,2.4539,2.4516,2.453,681
2007.01.17,11:00,2.4531,2.4569,2.453,2.4548,711
2007.01.17,12:00,2.4549,2.4568,2.4543,2.4565,633
2007.01.17,13:00,2.4566,2.4578,2.4556,2.4568,456
2007.01.17,14:00,2.4567,2.459,2.4562,2.4576,1052
2007.01.17,15:00,2.4574,2.4584,2.454,2.4543,993
2007.01.17,16:00,2.4542,2.4569,2.4542,2.4553,950
2007.01.17,17:00,2.455,2.457,2.4544,2.456,690
2007.01.17,18:00,2.4561,2.4576,2.4557,2.4569,601
2007.01.17,19:00,2.4568,2.4576,2.4565,2.4569,477
2007.01.17,20:00,2.457,2.4573,2.4555,2.4569,582
2007.01.17,21:00,2.457,2.4573,2.4559,2.4571,243
2007.01.17,22:00,2.4572,2.4575,2.4561,2.4566,235
2007.01.17,23:00,2.4567,2.4571,2.4557,2.4565,386
2007.01.18,00:00,2.4561,2.4579,2.4561,2.4571,283
2007.01.18,01:00,2.4569,2.4572,2.4561,2.4566,263
2007.01.18,02:00,2.4565,2.4577,2.4561,2.4568,370
2007.01.18,03:00,2.4567,2.4575,2.4561,2.4569,561
2007.01.18,04:00,2.4568,2.457,2.4538,2.4542,753
2007.01.18,05:00,2.4541,2.4563,2.4538,2.4553,606
2007.01.18,06:00,2.4554,2.4565,2.4551,2.4554,366
2007.01.18,07:00,2.4555,2.4583,2.4551,2.4577,639
2007.01.18,08:00,2.4576,2.4611,2.4576,2.4604,750
2007.01.18,09:00,2.4605,2.4642,2.4604,2.4632,996
2007.01.18,10:00,2.463,2.4683,2.4628,2.4645,1047
2007.01.18,11:00,2.4643,2.469,2.4642,2.467,870
2007.01.18,12:00,2.4671,2.4672,2.4655,2.4669,568
2007.01.18,13:00,2.4668,2.4674,2.4644,2.4649,868
2007.01.18,14:00,2.4648,2.4653,2.4623,2.4629,1054
2007.01.18,15:00,2.463,2.4639,2.4604,2.4604,1162
2007.01.18,16:00,2.4605,2.4625,2.4588,2.4622,1174
2007.01.18,17:00,2.4624,2.4639,2.4618,2.463,872
2007.01.18,18:00,2.4631,2.4649,2.4624,2.4625,519
2007.01.18,19:00,2.4623,2.4626,2.4606,2.4611,442
2007.01.18,20:00,2.461,2.4625,2.4606,2.4625,422
2007.01.18,21:00,2.4624,2.4631,2.4609,2.4613,387
2007.01.18,22:00,2.4614,2.4626,2.4609,2.4615,307
2007.01.18,23:00,2.4613,2.4622,2.4606,2.4613,293
2007.01.19,00:00,2.4614,2.4625,2.4607,2.4623,271
2007.01.19,01:00,2.4622,2.4624,2.4609,2.4616,516
2007.01.19,02:00,2.4615,2.4625,2.4614,2.4621,390
2007.01.19,03:00,2.4622,2.4629,2.461,2.462,520
2007.01.19,04:00,2.4621,2.4624,2.4608,2.4613,469
2007.01.19,05:00,2.4612,2.4615,2.4604,2.4608,386
2007.01.19,06:00,2.4607,2.4619,2.4606,2.4611,338
2007.01.19,07:00,2.461,2.4621,2.4596,2.4608,689
2007.01.19,08:00,2.461,2.463,2.4604,2.4627,729
2007.01.19,09:00,2.4628,2.4631,2.4594,2.4598,754
2007.01.19,10:00,2.4597,2.4636,2.4579,2.461,967
2007.01.19,11:00,2.4612,2.4653,2.4609,2.4632,825
2007.01.19,12:00,2.4633,2.4654,2.4622,2.4652,567
2007.01.19,13:00,2.465,2.4663,2.4634,2.4644,586
2007.01.19,14:00,2.4642,2.4676,2.4637,2.4667,806
2007.01.19,15:00,2.4662,2.4681,2.4651,2.467,922
2007.01.19,16:00,2.4672,2.4689,2.4655,2.4669,1432
2007.01.19,17:00,2.4671,2.4679,2.4645,2.4654,927
2007.01.19,18:00,2.4652,2.4664,2.4623,2.4632,622
2007.01.19,19:00,2.4634,2.4637,2.4616,2.4619,339
2007.01.19,20:00,2.462,2.4623,2.4613,2.4623,283
2007.01.19,21:00,2.4622,2.4632,2.4618,2.4625,310
2007.01.19,22:00,2.4626,2.4642,2.4617,2.4639,335
2007.01.22,00:00,2.4643,2.4643,2.4633,2.4642,201
2007.01.22,01:00,2.4641,2.4646,2.4625,2.4633,326
2007.01.22,02:00,2.4632,2.4643,2.4627,2.4643,303
2007.01.22,03:00,2.4642,2.4649,2.4637,2.4642,270
2007.01.22,04:00,2.464,2.4645,2.4633,2.4639,163
2007.01.22,05:00,2.4638,2.4644,2.4634,2.4635,217
2007.01.22,06:00,2.4636,2.4646,2.4634,2.4646,216
2007.01.22,07:00,2.4645,2.465,2.4633,2.4642,327
2007.01.22,08:00,2.4641,2.4655,2.4638,2.4649,499
2007.01.22,09:00,2.465,2.4653,2.4637,2.4642,464
2007.01.22,10:00,2.4641,2.4651,2.4631,2.4645,607
2007.01.22,11:00,2.4646,2.467,2.4644,2.4669,594
2007.01.22,12:00,2.4668,2.4701,2.4667,2.47,746
2007.01.22,13:00,2.4701,2.4722,2.469,2.4719,784
2007.01.22,14:00,2.4718,2.4723,2.4706,2.4711,613
2007.01.22,15:00,2.471,2.4711,2.4673,2.4674,616
2007.01.22,16:00,2.4675,2.4705,2.4661,2.4668,831
2007.01.22,17:00,2.4669,2.4685,2.4669,2.4679,738
2007.01.22,18:00,2.4678,2.4687,2.4671,2.4673,449
2007.01.22,19:00,2.4671,2.4688,2.4671,2.4688,326
2007.01.22,20:00,2.4687,2.4688,2.4675,2.4678,384
2007.01.22,21:00,2.4679,2.469,2.4675,2.4677,277
2007.01.22,22:00,2.4678,2.4688,2.4677,2.4679,221
2007.01.22,23:00,2.468,2.4693,2.4678,2.4688,309
2007.01.23,00:00,2.469,2.4701,2.4682,2.4696,344
2007.01.23,01:00,2.4695,2.474,2.4695,2.4722,596
2007.01.23,02:00,2.4723,2.4736,2.472,2.4734,407
2007.01.23,03:00,2.4733,2.4756,2.4726,2.4749,490
2007.01.23,04:00,2.475,2.4754,2.4725,2.4731,316
2007.01.23,05:00,2.473,2.4739,2.4727,2.4729,324
2007.01.23,06:00,2.4728,2.4739,2.4723,2.4727,342
2007.01.23,07:00,2.4728,2.4732,2.4711,2.4712,540
2007.01.23,08:00,2.4711,2.4722,2.4694,2.4711,812
2007.01.23,09:00,2.4712,2.4719,2.4689,2.4715,782
2007.01.23,10:00,2.4714,2.4716,2.47,2.4707,534
2007.01.23,11:00,2.4706,2.4708,2.4632,2.4651,1001
2007.01.23,12:00,2.4645,2.4667,2.4636,2.4654,779
2007.01.23,13:00,2.4655,2.4688,2.4653,2.4683,868
2007.01.23,14:00,2.4682,2.4688,2.4656,2.4663,924
2007.01.23,15:00,2.4662,2.4663,2.4623,2.4629,883
2007.01.23,16:00,2.463,2.4642,2.4614,2.4618,780
2007.01.23,17:00,2.4619,2.463,2.4598,2.4616,864
2007.01.23,18:00,2.4615,2.4621,2.4609,2.4613,527
2007.01.23,19:00,2.4614,2.4636,2.4611,2.4634,608
2007.01.23,20:00,2.4635,2.4635,2.46,2.4604,557
2007.01.23,21:00,2.4605,2.4625,2.4604,2.4613,458
2007.01.23,22:00,2.4614,2.4629,2.4603,2.4616,393
2007.01.23,23:00,2.4617,2.4634,2.4608,2.4627,411
2007.01.24,00:00,2.4628,2.4634,2.4619,2.4632,276
2007.01.24,01:00,2.4633,2.4636,2.4618,2.463,470
2007.01.24,02:00,2.4631,2.4634,2.4613,2.4619,427
2007.01.24,03:00,2.4618,2.4631,2.4617,2.4625,427
2007.01.24,04:00,2.4626,2.4641,2.462,2.4637,422
2007.01.24,05:00,2.4638,2.4649,2.4631,2.4638,384
2007.01.24,06:00,2.4639,2.4644,2.4629,2.4634,327
2007.01.24,07:00,2.4633,2.4636,2.4553,2.4563,879
2007.01.24,08:00,2.4564,2.4575,2.4528,2.4528,1036
2007.01.24,09:00,2.4529,2.4587,2.4526,2.4567,1127
2007.01.24,10:00,2.4568,2.4586,2.4519,2.4578,1189
2007.01.24,11:00,2.4577,2.4609,2.4564,2.4602,1010
2007.01.24,12:00,2.4603,2.4637,2.46,2.4631,829
2007.01.24,13:00,2.4632,2.4632,2.4552,2.4558,803
2007.01.24,14:00,2.4559,2.4572,2.4533,2.4534,959
2007.01.24,15:00,2.4533,2.4579,2.4517,2.4572,1052
2007.01.24,16:00,2.457,2.4578,2.4526,2.4528,1327
2007.01.24,17:00,2.4529,2.4571,2.4529,2.4553,799
2007.01.24,18:00,2.4552,2.4577,2.4549,2.4577,595
2007.01.24,19:00,2.4576,2.4579,2.4569,2.4577,378
2007.01.24,20:00,2.4576,2.4577,2.4554,2.4561,391
2007.01.24,21:00,2.4563,2.4576,2.4559,2.4564,338
2007.01.24,22:00,2.4565,2.4579,2.4561,2.4571,392
2007.01.24,23:00,2.457,2.4577,2.4556,2.4563,464
2007.01.25,00:00,2.4564,2.4571,2.4556,2.4566,365
2007.01.25,01:00,2.4565,2.4572,2.4554,2.457,427
2007.01.25,02:00,2.4571,2.4571,2.4542,2.4545,348
2007.01.25,03:00,2.4544,2.4562,2.4521,2.4528,541
2007.01.25,04:00,2.4527,2.4541,2.4519,2.4538,356
2007.01.25,05:00,2.4539,2.4546,2.4522,2.4526,321
2007.01.25,06:00,2.4527,2.4536,2.4516,2.452,490
2007.01.25,07:00,2.4519,2.4531,2.4509,2.4511,543
2007.01.25,08:00,2.4512,2.4536,2.4502,2.4529,756
2007.01.25,09:00,2.453,2.457,2.452,2.4559,852
2007.01.25,10:00,2.4557,2.457,2.4515,2.4519,1036
2007.01.25,11:00,2.452,2.4537,2.4499,2.4511,828
2007.01.25,12:00,2.4512,2.4524,2.449,2.4523,883
2007.01.25,13:00,2.4524,2.4532,2.4508,2.4528,566
2007.01.25,14:00,2.4527,2.4535,2.4485,2.449,1074
2007.01.25,15:00,2.4491,2.4526,2.4483,2.4518,875
2007.01.25,16:00,2.4517,2.4535,2.4513,2.453,878
2007.01.25,17:00,2.4531,2.4533,2.4502,2.4503,967
2007.01.25,18:00,2.4504,2.4526,2.4501,2.452,630
2007.01.25,19:00,2.4519,2.4529,2.4509,2.4509,707
2007.01.25,20:00,2.4512,2.4538,2.4508,2.4523,970
2007.01.25,21:00,2.4522,2.4527,2.4507,2.4511,483
2007.01.25,22:00,2.451,2.4531,2.451,2.4523,428
2007.01.25,23:00,2.4524,2.4533,2.4515,2.4521,349
2007.01.26,00:00,2.452,2.4535,2.4509,2.4527,535
2007.01.26,01:00,2.4526,2.4539,2.4517,2.4526,425
2007.01.26,02:00,2.4529,2.4535,2.4522,2.4533,417
2007.01.26,03:00,2.4534,2.4551,2.4526,2.4538,429
2007.01.26,04:00,2.4537,2.4557,2.4533,2.4552,383
2007.01.26,05:00,2.4551,2.4563,2.4547,2.4553,344
2007.01.26,06:00,2.4552,2.4562,2.4549,2.4554,406
2007.01.26,07:00,2.4555,2.4578,2.4555,2.4565,501
2007.01.26,08:00,2.4562,2.4581,2.4551,2.4576,833
2007.01.26,09:00,2.4575,2.4588,2.4531,2.4553,1031
2007.01.26,10:00,2.4552,2.4556,2.453,2.4546,791
2007.01.26,11:00,2.4547,2.4589,2.4546,2.4581,794
2007.01.26,12:00,2.458,2.4615,2.4577,2.4612,967
2007.01.26,13:00,2.4613,2.4614,2.458,2.4583,786
2007.01.26,14:00,2.4582,2.4591,2.4562,2.4571,1081
2007.01.26,15:00,2.457,2.4576,2.4551,2.4556,942
2007.01.26,16:00,2.4557,2.4565,2.4528,2.4558,1141
2007.01.26,17:00,2.4557,2.4567,2.4543,2.456,695
2007.01.26,18:00,2.4561,2.4574,2.4555,2.4568,573
2007.01.26,19:00,2.4567,2.457,2.4551,2.4566,375
2007.01.26,20:00,2.4565,2.4573,2.4551,2.4556,312
2007.01.26,21:00,2.4553,2.456,2.4549,2.4556,249
2007.01.26,22:00,2.4555,2.4569,2.4551,2.4561,239
2007.01.29,00:00,2.4562,2.4574,2.4548,2.4569,261
2007.01.29,01:00,2.457,2.4573,2.4553,2.4569,478
2007.01.29,02:00,2.4568,2.4573,2.4556,2.4564,349
2007.01.29,03:00,2.4562,2.4573,2.4559,2.4571,249
2007.01.29,04:00,2.457,2.4574,2.4564,2.4572,239
2007.01.29,05:00,2.4571,2.4576,2.4559,2.4566,240
2007.01.29,06:00,2.4565,2.4573,2.4564,2.4569,268
2007.01.29,07:00,2.457,2.4576,2.4566,2.457,415
2007.01.29,08:00,2.4569,2.4586,2.4553,2.4579,824
2007.01.29,09:00,2.458,2.4594,2.4558,2.4572,793
2007.01.29,10:00,2.4574,2.4582,2.4564,2.4575,544
2007.01.29,11:00,2.4574,2.4578,2.4557,2.4569,519
2007.01.29,12:00,2.4576,2.4592,2.4529,2.4545,743
2007.01.29,13:00,2.4544,2.4562,2.4536,2.4557,634
2007.01.29,14:00,2.4556,2.4561,2.4539,2.4542,628
2007.01.29,15:00,2.4543,2.4561,2.4535,2.4556,715
2007.01.29,16:00,2.4555,2.4572,2.4549,2.4559,793
2007.01.29,17:00,2.456,2.4562,2.454,2.4543,566
2007.01.29,18:00,2.4542,2.456,2.4532,2.4555,811
2007.01.29,19:00,2.4556,2.4567,2.4552,2.4553,351
2007.01.29,20:00,2.4552,2.456,2.4545,2.4554,222
2007.01.29,21:00,2.4552,2.4562,2.4548,2.4561,232
2007.01.29,22:00,2.4562,2.4572,2.4557,2.4571,261
2007.01.29,23:00,2.4572,2.4579,2.4558,2.4561,480
2007.01.30,00:00,2.4563,2.457,2.4549,2.4556,344
2007.01.30,01:00,2.4557,2.4577,2.4547,2.4574,539
2007.01.30,02:00,2.4575,2.4585,2.4571,2.4581,431
2007.01.30,03:00,2.4583,2.4584,2.4571,2.4577,335
2007.01.30,04:00,2.4578,2.4581,2.4571,2.4576,378
2007.01.30,05:00,2.4577,2.4583,2.4571,2.4574,313
2007.01.30,06:00,2.4573,2.46,2.4572,2.4596,328
2007.01.30,07:00,2.4595,2.46,2.4578,2.4599,443
2007.01.30,08:00,2.4598,2.466,2.459,2.4647,889
2007.01.30,09:00,2.4648,2.4666,2.4627,2.4635,978
2007.01.30,10:00,2.4636,2.4652,2.4604,2.4614,828
2007.01.30,11:00,2.4615,2.4637,2.461,2.4616,690
2007.01.30,12:00,2.4618,2.463,2.4605,2.4629,529
2007.01.30,13:00,2.463,2.4637,2.4574,2.4579,802
2007.01.30,14:00,2.4578,2.4588,2.455,2.4565,790
2007.01.30,15:00,2.4566,2.4573,2.455,2.4561,750
2007.01.30,16:00,2.4562,2.4585,2.4551,2.4567,864
2007.01.30,17:00,2.4569,2.4588,2.4554,2.4577,713
2007.01.30,18:00,2.4576,2.4578,2.4564,2.4564,389
2007.01.30,19:00,2.4565,2.4565,2.4553,2.4558,326
2007.01.30,20:00,2.4556,2.4562,2.4551,2.4557,291
2007.01.30,21:00,2.4556,2.4569,2.455,2.4565,202
2007.01.30,22:00,2.4564,2.457,2.4558,2.4558,171
2007.01.30,23:00,2.4559,2.4566,2.4549,2.4563,373
2007.01.31,00:00,2.4564,2.4567,2.4551,2.4556,236
2007.01.31,01:00,2.4557,2.4569,2.4551,2.4566,347
2007.01.31,02:00,2.4565,2.4571,2.4559,2.4561,302
2007.01.31,03:00,2.456,2.457,2.456,2.4567,214
2007.01.31,04:00,2.4568,2.4589,2.4565,2.4585,304
2007.01.31,05:00,2.4586,2.4587,2.4577,2.458,153
2007.01.31,06:00,2.4581,2.4583,2.4569,2.4577,387
2007.01.31,07:00,2.4578,2.4606,2.4573,2.4604,492
2007.01.31,08:00,2.4605,2.4616,2.4535,2.4548,886
2007.01.31,09:00,2.4547,2.4556,2.4512,2.4523,1022
2007.01.31,10:00,2.4522,2.4548,2.4516,2.4536,829
2007.01.31,11:00,2.4535,2.4537,2.4493,2.4507,872
2007.01.31,12:00,2.4508,2.451,2.4461,2.4467,672
2007.01.31,13:00,2.4468,2.448,2.4432,2.4452,829
2007.01.31,14:00,2.445,2.4465,2.4431,2.4442,1066
2007.01.31,15:00,2.4443,2.4445,2.4416,2.4436,954
2007.01.31,16:00,2.4438,2.444,2.4386,2.4425,1206
2007.01.31,17:00,2.4423,2.4466,2.4415,2.4451,1133
2007.01.31,18:00,2.4452,2.4457,2.4444,2.4444,612
2007.01.31,19:00,2.4446,2.4453,2.4439,2.4443,393
2007.01.31,20:00,2.4442,2.4456,2.4425,2.4426,1136
2007.01.31,21:00,2.4427,2.4451,2.4421,2.4431,574
2007.01.31,22:00,2.443,2.4449,2.4417,2.4448,329
2007.01.31,23:00,2.4446,2.4453,2.4432,2.4442,385
2007.02.01,00:00,2.4444,2.4447,2.4429,2.4436,287
2007.02.01,01:00,2.4434,2.4442,2.4429,2.4431,483
2007.02.01,02:00,2.443,2.444,2.4422,2.4431,526
2007.02.01,03:00,2.443,2.4434,2.4419,2.4421,430
2007.02.01,04:00,2.442,2.4426,2.4414,2.4423,380
2007.02.01,05:00,2.4421,2.4431,2.4421,2.4429,214
2007.02.01,06:00,2.4428,2.4431,2.442,2.4429,138
2007.02.01,07:00,2.443,2.4439,2.4418,2.4435,465
2007.02.01,08:00,2.4436,2.4471,2.4429,2.443,818
2007.02.01,09:00,2.4429,2.4439,2.4402,2.4419,830
2007.02.01,10:00,2.442,2.4475,2.4413,2.4465,881
2007.02.01,11:00,2.4466,2.4477,2.4444,2.447,776
2007.02.01,12:00,2.4469,2.4481,2.4466,2.4474,628
2007.02.01,13:00,2.4473,2.4475,2.4436,2.4454,702
2007.02.01,14:00,2.4455,2.447,2.4435,2.4447,1069
2007.02.01,15:00,2.4448,2.4474,2.4436,2.4458,1021
2007.02.01,16:00,2.4457,2.4497,2.4444,2.4488,1189
2007.02.01,17:00,2.4489,2.4489,2.4458,2.4459,784
2007.02.01,18:00,2.4461,2.447,2.4447,2.4449,549
2007.02.01,19:00,2.4448,2.4477,2.4445,2.4474,378
2007.02.01,20:00,2.4473,2.4474,2.4454,2.4458,407
2007.02.01,21:00,2.4457,2.4465,2.4449,2.4461,281
2007.02.01,22:00,2.4462,2.4469,2.445,2.4453,397
2007.02.01,23:00,2.4452,2.4467,2.4444,2.4463,270
2007.02.02,00:00,2.4462,2.4468,2.446,2.4464,182
2007.02.02,01:00,2.4463,2.447,2.4458,2.4464,353
2007.02.02,02:00,2.4465,2.447,2.4462,2.4464,369
